entity_type,authority_name,canonical_brand,canonical_producer,source_basis,authority_status,country_primary,classification_scope,segments_seen,product_count,validated_product_count,avg_overall_confidence,official_website,official_source_status,sales_priority_score,sales_priority_rank,sold_qty_total,sold_orders_total,ga_views,ga_priority_rank,ga_status,brand_strength_score,brand_strength_rank,value_priority_score,value_priority_rank,margin_thb_total,max_price,avg_price,priority_composite_score,priority_composite_rank,priority_rule,copy_status,description_short_en,description_full_en,notes
producer,Chateau Cantenac,,Chateau Cantenac,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,214,0,0,,,awaiting_ga_export,2.0,473,0,214,0,0,0,0.4,214,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Cantenac is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Cantenac is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Carbonnieux,,Chateau Carbonnieux,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,215,0,0,,,awaiting_ga_export,2.0,474,0,215,0,0,0,0.4,215,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Carbonnieux is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Carbonnieux is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Chasse-Spleen,,Chateau Chasse-Spleen,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,216,0,0,,,awaiting_ga_export,2.0,475,0,216,0,0,0,0.4,216,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Chasse-Spleen is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Chasse-Spleen is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_region_t2.txt
producer,Chateau Cos,,Chateau Cos,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,217,0,0,,,awaiting_ga_export,2.0,476,0,217,0,0,0,0.4,217,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Cos is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Cos is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_region_t2.txt
producer,Chateau D'Arche,,Chateau D'Arche,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,218,0,0,,,awaiting_ga_export,2.0,477,0,218,0,0,0,0.4,218,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau D'Arche is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau D'Arche is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau D'Arcole,,Chateau D'Arcole,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,219,0,0,,,awaiting_ga_export,2.0,478,0,219,0,0,0,0.4,219,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau D'Arcole is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau D'Arcole is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_region_t5.txt
producer,Chateau De,,Chateau De,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,5,0,0,,needs_official_url,0,220,0,0,,,awaiting_ga_export,10.0,29,0,220,0,0,0,2.0,220,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau De is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau De is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 5 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t3.txt, ai_research_flavor_t5.txt"
producer,Chateau Desmirail,,Chateau Desmirail,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,2,0,0,,needs_official_url,0,221,0,0,,,awaiting_ga_export,4.0,160,0,221,0,0,0,0.8,221,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Desmirail is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Desmirail is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Doisy,,Chateau Doisy,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,222,0,0,,,awaiting_ga_export,2.0,479,0,222,0,0,0,0.4,222,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Doisy is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Doisy is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_grape_t5.txt
producer,Chateau Du,,Chateau Du,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,5,0,0,,needs_official_url,0,223,0,0,,,awaiting_ga_export,10.0,30,0,223,0,0,0,2.0,223,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Du is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Du is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 5 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t2.txt, ai_research_flavor_t3.txt, ai_research_flavor_t5.txt, ai_research_region_t2.txt, ai_research_region_t3.txt"
producer,Chateau Ducru,,Chateau Ducru,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,224,0,0,,,awaiting_ga_export,2.0,480,0,224,0,0,0,0.4,224,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Ducru is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Ducru is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Duhart,,Chateau Duhart,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,2,0,0,,needs_official_url,0,225,0,0,,,awaiting_ga_export,4.0,161,0,225,0,0,0,0.8,225,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Duhart is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Duhart is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Falfas,,Chateau Falfas,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,226,0,0,,,awaiting_ga_export,2.0,481,0,226,0,0,0,0.4,226,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Falfas is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Falfas is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t5.txt, ai_research_region_t5.txt"
producer,Chateau Figeac,,Chateau Figeac,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,227,0,0,,,awaiting_ga_export,2.0,482,0,227,0,0,0,0.4,227,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Figeac is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Figeac is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Fombrion,,Chateau Fombrion,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,228,0,0,,,awaiting_ga_export,2.0,483,0,228,0,0,0,0.4,228,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Fombrion is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Fombrion is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Chateau Gracia,,Chateau Gracia,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,229,0,0,,,awaiting_ga_export,2.0,484,0,229,0,0,0,0.4,229,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Gracia is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Gracia is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Grand,,Chateau Grand,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,4,0,0,,needs_official_url,0,230,0,0,,,awaiting_ga_export,8.0,47,0,230,0,0,0,1.6,230,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Grand is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Grand is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 4 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t5.txt, ai_research_region_t5.txt"
producer,Chateau Haut,,Chateau Haut,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,3,0,0,,needs_official_url,0,231,0,0,,,awaiting_ga_export,6.0,87,0,231,0,0,0,1.2,231,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Haut is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Haut is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 3 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t2.txt, ai_research_flavor_t3.txt, ai_research_flavor_t5.txt, ai_research_region_t3.txt"
producer,Chateau Haut-Batailley,,Chateau Haut-Batailley,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,232,0,0,,,awaiting_ga_export,2.0,485,0,232,0,0,0,0.4,232,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Haut-Batailley is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Haut-Batailley is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Haut-Brion,,Chateau Haut-Brion,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,6,0,0,,needs_official_url,0,233,0,0,,,awaiting_ga_export,12.0,15,0,233,0,0,0,2.4,233,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Haut-Brion is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Haut-Brion is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 6 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t3.txt, ai_research_flavor_t5.txt, ai_research_region_t2.txt, ai_research_region_t3.txt"
producer,Chateau Haute,,Chateau Haute,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,234,0,0,,,awaiting_ga_export,2.0,486,0,234,0,0,0,0.4,234,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Haute is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Haute is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Kirwan,,Chateau Kirwan,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,235,0,0,,,awaiting_ga_export,2.0,487,0,235,0,0,0,0.4,235,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Kirwan is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Kirwan is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau L'Evangile,,Chateau L'Evangile,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,236,0,0,,,awaiting_ga_export,2.0,488,0,236,0,0,0,0.4,236,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau L'Evangile is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau L'Evangile is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau La,,Chateau La,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,3,0,0,,needs_official_url,0,237,0,0,,,awaiting_ga_export,6.0,88,0,237,0,0,0,1.2,237,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau La is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau La is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 3 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t3.txt, ai_research_flavor_t5.txt, ai_research_region_t5.txt"
producer,Chateau Laffitte,,Chateau Laffitte,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,238,0,0,,,awaiting_ga_export,2.0,489,0,238,0,0,0,0.4,238,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Laffitte is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Laffitte is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_region_t5.txt
producer,Chateau Laforge,,Chateau Laforge,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,239,0,0,,,awaiting_ga_export,2.0,490,0,239,0,0,0,0.4,239,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Laforge is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Laforge is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t2.txt, ai_research_region_t2.txt"
producer,Chateau Lagrezette,,Chateau Lagrezette,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,240,0,0,,,awaiting_ga_export,2.0,491,0,240,0,0,0,0.4,240,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Lagrezette is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Lagrezette is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Chateau Lalene,,Chateau Lalene,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,241,0,0,,,awaiting_ga_export,2.0,492,0,241,0,0,0,0.4,241,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Lalene is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Lalene is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Lamothe,,Chateau Lamothe,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,2,0,0,,needs_official_url,0,242,0,0,,,awaiting_ga_export,4.0,162,0,242,0,0,0,0.8,242,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Lamothe is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Lamothe is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Laroque,,Chateau Laroque,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,243,0,0,,,awaiting_ga_export,2.0,493,0,243,0,0,0,0.4,243,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Laroque is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Laroque is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Lauzanet,,Chateau Lauzanet,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,244,0,0,,,awaiting_ga_export,2.0,494,0,244,0,0,0,0.4,244,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Lauzanet is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Lauzanet is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Chateau Le,,Chateau Le,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,4,0,0,,needs_official_url,0,245,0,0,,,awaiting_ga_export,8.0,48,0,245,0,0,0,1.6,245,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Le is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Le is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 4 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t5.txt, ai_research_grape_t5.txt"
producer,Chateau Leoville,,Chateau Leoville,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,246,0,0,,,awaiting_ga_export,2.0,495,0,246,0,0,0,0.4,246,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Leoville is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Leoville is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
producer,Chateau Les,,Chateau Les,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,247,0,0,,,awaiting_ga_export,2.0,496,0,247,0,0,0,0.4,247,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Les is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Les is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Lynch,,Chateau Lynch,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,5,0,0,,needs_official_url,0,248,0,0,,,awaiting_ga_export,10.0,31,0,248,0,0,0,2.0,248,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Lynch is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Lynch is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 5 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.","ai_research_flavor_t2.txt, ai_research_flavor_t5.txt"
producer,Chateau Magrez,,Chateau Magrez,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,249,0,0,,,awaiting_ga_export,2.0,497,0,249,0,0,0,0.4,249,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Magrez is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Magrez is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Margaux,,Chateau Margaux,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,2,0,0,,needs_official_url,0,250,0,0,,,awaiting_ga_export,4.0,163,0,250,0,0,0,0.8,250,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Margaux is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Margaux is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Maris,,Chateau Maris,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,2,0,0,,needs_official_url,0,251,0,0,,,awaiting_ga_export,4.0,164,0,251,0,0,0,0.8,251,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Maris is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Maris is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 2 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t2.txt
producer,Chateau Maucoil,,Chateau Maucoil,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,252,0,0,,,awaiting_ga_export,2.0,498,0,252,0,0,0,0.4,252,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Maucoil is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Maucoil is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t5.txt
producer,Chateau Meillier,,Chateau Meillier,producer_description_library + producer_evidence_library,producer_workflow_draft,France,wine,wine,1,0,0,,needs_official_url,0,253,0,0,,,awaiting_ga_export,2.0,499,0,253,0,0,0,0.4,253,sales > GA views > brand strength > high value SKU,workflow_draft,Chateau Meillier is an inferred producer grouping used to organize recurring items in the enrichment workflow.,"Chateau Meillier is currently tracked as a producer-level entity within the enrichment library so related SKUs can share story fragments, house-style cues, and validation logic. The current grouping covers 1 queued items, primarily across wine. This entry is intentionally marked as a workflow draft: it provides professional placeholder copy for internal data use, while the final producer narrative should be upgraded with official producer history and house-style evidence when available.",ai_research_flavor_t3.txt
