sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
WRW3754DJ,WRW3754,Chateau Poupille - Cotes de Castillon,Red Wine,A grenade-like color,,France,Bordeaux,,,2022,Chateau Poupille,"Cabernet Sauvignon, Merlot",Full,Medium,High,"[""fruit"",""earth""]",Beef|Lamb|Cured Meat|Pasta,0.847,"Biodynamic wine Special and also classical wine with a grenade-like color. In the nose what pencil sharps, plums, tobacco and leather. He reminds us of a great Bordeaux and is also made in that style. Very complex and with a very long aftertaste.A wine that certainly deserves a special moment. Drink: now until 10 years",,2009,validated,3
WRW3755DJ,WRW3755,Chateau Haut-Cardinal  Saint-Emilion Grand Cru,Red Wine,Deep red,,France,Bordeaux,,,2022,Chateau Haut-Cardinal,"Merlot, Cabernet Franc",Full,High,High,"[""fruit"",""spice""]",Beef|Lamb|Cured Meat|Pasta,0.803,"Biodynamic wine with vanilla and roasted aroma. In the attack there is abundant fruit, rounded fruitiness and acidity, and configuration amazing sense of balance Tannin is wrapped in a tasty round impression, very comfortable.",,3759,validated,3
WRW3798DJ,WRW3798,Domaine Giraud  Chateauneuf du Pape - Tradition,Red Wine,Ruby red.,,France,,,,2011,Domaine Giraud  Chateauneuf du Pape,"Grenache, Syrah, Mourvèdre",Full,Medium,Medium,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Mushroom|Hard Cheese|Pasta,0.778,"<p><strong>93 points Wine Spectator</strong></p>
<p>""A fleshy core of lightly mulled raspberry, plum and red currant fruit flavors cruises through, backed by ample licorice, singed cedar and dried garrigue notes. Finely beaded acidity adds latent energy to the finish. Best from 2021 through 2035.""</p>",,3349,validated,3
WRW3801DJ,WRW3801,"Domaine Giraud  Cotes-du-Rhone ""Lirac les Sables d'Arenes"" - Rouge",Red Wine,A slightly flower reflection Mauve and cistus of the garrigues.,,France,Rhône,,,2011,Domaine Giraud,Grenache,Medium,Medium,Medium,"[""earth"",""floral""]",Beef|Mushroom|Hard Cheese|Pasta,0.847,"This wine is made entirely from old Grenache (About 60 years old). A pretty color red with a slightly flower reflection mauve and cistus of the garrigues. The palate is very fineness and smoothness, on flavors of fruits.",,1809,validated,3
WRW3846BN,WRW3846,Jean Paul Daumen  Cotes du Rhone ,Red Wine,Deep Red,"Grenache, Syrah, Cinsault, Mourvèdre",France,Rhône,,,CURRENT VINTAGE,Jean Paul Daumen,"Grenache, Syrah, Mourvèdre",Medium,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Lamb,0.714,"Beautiful perfume nose of red berries, strawberry,raspberry, spices and coffee beans. On the palate, lush and tastywith many layers of flavours. Moderate and delicate tannin. Middleto full body with long finish.",750 ml,1219,validated,3
WRW3851DP,WRW3851,Silverlake  S Series Cabernet Sauvignon,Red Wine,Deep garnet,Cabernet Sauvignon,Thailand,Khao Yai,,,2022,Silverlake,Cabernet Sauvignon,Full,Medium,High,"[""herbal"",""oak""]",Beef|Lamb|Cured Meat|Hard Cheese,0.843,"<strong><span style=""color: #ff0000;"">*Made from Australian Grapes and handcrafted in Thailand.</span></strong>
<p>Splendid linger of an oaked &ndash; aged and complex Cabernet Sauvignon. Deep garnet in color, the melange of herbal nose and gorgeous dark fruits are complemented by a long and powerful finish.</p>",,799,validated,3
WRW3897AH,WRW3897,Howard Park  Flint Rock Shiraz,Red Wine,Deep and dense garnet in appearance.,Shiraz 100%,Australia,Margaret River,,,Current vintage,Howard Park,Syrah,Medium,Medium,Medium,"[""fruit"",""spice"",""earth"",""oak"",""mineral""]",Beef|Lamb|Spicy Food,0.882,"Deep and dense garnet in appearance. Lush plums and black cherry fruit seasoned with pepper, spice, vanilla and mocha greet the nose.  On the palate the wine is dense and redolent of blackberry, plum and cherry, laced with liquorice and cocoa. The mouthfeel and texture of the wine is rich, velvety and supple. Try something different by matching Howard Park's Flint Rock Shiraz with a potato and chorizo omelette!",750 ml,1099,validated,3
WRW3898AH,WRW3898,Howard Park  Miamup Cabernet Sauvignon,Red Wine,Ruby red.,Cabernet Sauvignon 100%,Australia,Margaret River,Wilyabrup,,Current vintage,Howard Park,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""oak"",""earth"",""herbal"",""spice""]",Beef|Cured Meat|Barbecue,0.832,"Howard Park's Miamup Cabernet Sauvignon is a benchmark expression from Margaret River — Australia's spiritual home of Cabernet — offering classically perfumed, poised red fruit with fine-grained tannins and the elegant structure that defines the region's greatest wines.",750 ml,1099,validated,3
WRW3923AB,WRW3923,Cono Sur  Tocornal Cabernet Sauvignon,Red Wine,"Deep, impressive ruby-red colour.",Cabernet Sauvignon 100%,Chile,Central Valley,,,Current vintage,Cono Sur,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Cured Meat|Hard Cheese|Barbecue|Pasta,0.882,"Deep, impressive ruby-red colour. Governed by pleasant notes of plum, raspberry and sweet spices, while on the palate chocolate and subtle hints of vanilla can be appreciated. A very structured, balanced, long and elegant Cabernet Sauvignon.",750 ml,600,validated,3
WRW3926AB,WRW3926,Cono Sur  Bicicleta Cabernet Sauvignon,Red Wine,"Bright, clean ruby.",Cabernet Sauvignon,Chile,Central Valley,,,Current vintage,Cono Sur,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Cured Meat|Barbecue|Pasta,0.892,"Cono Sur's Bicicleta Cabernet Sauvignon from Chile's Central Valley delivers ripe plum and raspberry aromas layered with sweet spice, chocolate, and a whisper of vanilla — a structured, crowd-pleasing red with genuine elegance at an everyday price.",750 ml,700,validated,3
WRW3928AB,WRW3928,Cono Sur  Single Vineyard Cabernet Sauvignon,Red Wine,A bright and clean Cabernet Sauvignon with an attractive ruby red color displays genuine,Cabernet Sauvignon,Chile,Maipo,Upper Maipo Valley,Maipo Valley,Current vintage,Cono Sur,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""earth""]",Beef|Lamb,0.88,"From the storied El Recurso Estate in Maipo Valley, this single-vineyard Cabernet Sauvignon delivers intense aromas of dark berries and plum layered with tobacco and ash, finishing with smooth, well-integrated tannins and remarkable concentration.",750 ml,1100,validated,3
WRW3929AB,WRW3929,Cono Sur  Single Vineyard Carmenere,Red Wine,This deep violet-red.,Carmenere,Chile,Cachapoal Valley,,,Current vintage,Cono Sur,Carmenère,Full,Medium,Medium,"[""fruit"",""spice"",""earth"",""floral""]",Beef|Lamb|Pasta,0.882,"<p>This deep violet-red Carmenere has good aromatic intensity with notes of blackberries, cherries, plum, licorice, mocha and black pepper. On the palate it is concentrated with smooth, round tannins and good acidity and persistence. Enjoy with barbecued meat, cheeses, pasta,spices and well-seasoned sauces.</p>",750 ml,1100,validated,3
WRW3942DW,WRW3942,Buronga Hill Estate  Cabernet sauvignon,Red Wine,Ruby Red,Cabernet Sauvignon,Australia,Barossa Valley,,,Current vintage,Buronga Hill,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Cured Meat|Barbecue,0.772,"Buronga Hill Estate Cabernet Sauvignon delivers generous aromas of dark cherry and blackberry with warm hints of cinnamon and vanilla, flowing into a full-flavoured palate of ripe fruit and chocolate-tinged oak, finishing long and richly satisfying.",750 ml,800,validated,3
WRW3945DW,WRW3945,Otterbrook Mill  Shiraz,Red Wine,Ruby Red,Shiraz 100%,Australia,South Australia,,,Current vintage,Otterbrook Mill,Syrah,Full,Medium,High,"[""fruit"",""spice""]",Beef|Lamb|Spicy Food,0.916,"<p>A combination of the fruit aromas of plum and blackberry with spice, pepper and cinnamon which then follows through onto the palate. This is a well rounded and fruity wine the rich flavours of ripe plum,blackberry jam and spices. This is balanced with vanilla and caramel flavours to result in a wine with good depth and intensity of flavour.</p>",750 ml,599,validated,3
WRW3963AA,WRW3963,Fattoria Le Pupille  Morellino di Scansano DOCG,Red Wine,Bright red with ruby reflections.,Sangiovese,Italy,Tuscany,,,2022,Fattoria Le Pupille,Sangiovese,Medium,Medium,Medium,"[""fruit""]",Beef|Lamb|Cured Meat|Soft Cheese|Pasta,0.887,"Bright red with ruby reflections. The nose, the predominant morello cherry evolves into small red berries notes. The palate of reflects its freshness and persistence tense and silky tannins. Perfect with sauce based first courses, even more elaborated ones and second courses typical of Maremma cuisine. At a 18°C temperature it is very good as an appetizer companion.",,905,validated,3
WRW4020AJ,WRW4020,Black Oak  Cabernet Sauvignon,Red Wine,garnet red,"Cabernet Sauvignon , Merlot",USA,Sonoma,Sonoma County,,NV,Black Oak,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""herbal"",""oak""]",Beef|Cured Meat|Barbecue,0.916,"The Black Oak Cabernet Sauvignon is garnet red in color, refreshing and inviting to the palate. The wine’s aromas are layered with rich plum notes and a warm cedar component.",750 ml,1200,validated,3
WRW4053AJ,WRW4053,Freemark Abbey  Napa Valley Cabernet Sauvignon,Red Wine,dark ruby color.,Cabernet Sauvignon,USA,Napa,,,2022,Freemark Abbey,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Lamb|Cured Meat|Hard Cheese,0.916,"dark ruby color. With great complexity, the wine expresses aromas of fresh boysenberry, blackberry pie, Bing cherry, dark chocolate, chocolate berry truffle dusted with cocoa powder, all integrated with the spicy sweetness of oak, cedar, cinnamon, clove and a hint of black pepper. Thebody is very full with a soft entry, coupled with dark cherry/berry flavors that develop from start to finish. With great texture and mouth feel, this cabernet is full bodied, rich and opulent. In one word... delicious.",,4199,validated,3
WRW4054AJ,WRW4054,Freemark Abbey  Napa Valley Merlot,Red Wine,Ruby Red,Merlot,USA,Napa,,,2022,Freemark Abbey,Merlot,Full,Medium,High,"[""fruit"",""oak""]",Beef|Lamb|Cured Meat|Pasta,0.916,"The dominant flavor of this rich and smooth Merlot is black cherry, with nuances of milk chocolate, integrated spicy oak and arugula. Great balance of fruit, body, tannin and acidity. The depth and richness of flavor provide a smooth profile that delivers from the initial sip and continues on the palate for a long beautiful finish.",,3209,validated,3
WRW4093FO,WRW4093,Opus One  'Overture' Napa Valley Red Wine,Red Wine,Ruby red,,USA,Napa,,,2022,Opus One,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""oak"",""floral""]",Beef|Lamb|Cured Meat|Hard Cheese,0.857,,,8099,validated,3
WRW4125AJ,WRW4125,Merryvale  Forward Kidd Napa,Red Wine,Ruby red,,USA,Napa,,,2022,Merryvale,Cabernet Sauvignon,Medium,High,Medium,"[""fruit"",""spice"",""herbal"",""earth"",""oak""]",Beef|Lamb|Pork|Cured Meat|Barbecue,0.847,"Notes of cherries and plums on the nose with a hint of sage and spices. The
mouth is round with a very balanced sweetness, lush with velvety tannins. The
finish lingers with notes of dark chocolate, barbecue, spice, and ends very round
and broad. The 2015 Forward Kidd Red Wine is a very rich and pleasant wine;
very enjoyable to drink.",,2850,validated,3
WRW4142AJ,WRW4142,Aldridge  'Rams Head' Shiraz Cabernet,Red Wine,Ruby red,Syrah,Australia,South Eastern Australia,,,2023,Aldridge,Syrah,Medium,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Cured Meat,0.847,"Ripened berry fruit, plums with a hint of chocolate aromas on the nose. The palate gives savoury stewed plums and blackcurrant with a slight visit from vanilla.",,729,validated,3
WRW4153AJ,WRW4153,Mollydooker  'The Boxer' Shiraz,Red Wine,Ruby Red,Syrah,Australia,South Eastern Australia,,,2023,Boxer,Syrah,Full,Medium,High,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Spicy Food,0.847,"This alluring and unashamedly bold Shiraz has hints of spiced plums, blackberry jam and cherry all at the fore and finishes with coffee cream, licorice and vanilla. Full bodied with vibrant berry fruit characteristics, yet elegant with restrained tannins, resulting in a soft mouthfeel.",,2209,validated,3
WRW4173AJ,WRW4173,La Playa  'Estate Series' Cabernet Sauvignon,Red Wine,A rich maroon color.,Cabernet Sauvignon,Chile,Central Valley,,,2023,La Playa,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice""]",Beef|Cured Meat|Barbecue,0.847,"A rich maroon color. One the nose, ripe strawberry with hints of black pepper. It has great balance between structure and flavor with a light approachable palate.",,809,validated,3
WRW4174AJ,WRW4174,La Playa  'Estate Series' Merlot,Red Wine,A pleasant garnet color.,Merlot,Chile,Central Valley,,,2023,La Playa,Merlot,Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb,0.847,"<p>A pleasant garnet color. On the nose, plums, blackberries with hints of toasted oak.  The palate has pronounced blueberry with good balance and a soft finish.</p>",,809,validated,3
WRW4187AJ,WRW4187,Layer Cake  Primitivo (Zinfandel),Red Wine,Ruby red,Zinfandel,USA,,,,2022,Layer Cake,Zinfandel,Full,Low,High,"[""spice"",""earth""]",Beef|Hard Cheese|Spicy Food|Barbecue|Pasta,0.847,"The Layer Cake Primitivo comes right at you with huge inky black fruit, spice and white pepper; layered and rich in the mouth with jammy black cherries, truffles, espresso and dense, creamy texture.",,1459,validated,3
WRW4231AJ,WRW4231,Chateau Les Cabannes  St.Emilion Grand Cru AOC,Red Wine,Ruby Red,,France,Bordeaux,,,2022,Chateau Les Cabannes,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""fruit"",""earth"",""oak""]",Beef|Lamb|Cured Meat,0.847,"Chateau Les Cabannes  St.Emilion Grand Cru AOC is Soft and ripe tannins, they offer generous aromas of plum, cherry, roasted coffee and undergrowth.",,1699,validated,3
WRW4233AA,WRW4233,Santi  Amarone Valpolicella Proemi DOCG,Red Wine,Ruby ​​red color.,,Italy,Veneto,,,2022,The Proemio,Corvina,Full,High,High,"[""fruit"",""spice""]",Beef|Lamb|Hard Cheese|Barbecue,0.818,"The Proemio is characterized by a ruby ​​red color. The nose opens with an intense and complex bouquet, with hints of cherry and plum, enriched with delicious spicy notes of vanilla and cinnamon. On the palate it is full and generous, with an elegant base of spicy jams of persistently pleasing. The wine presents a great balance and infinite elegance. Perfect with red meat and game, it is ideal in combination with seasoned cheeses",,3075,validated,3
WRW4236BN,WRW4236,Roccolo Grassi  Amarone della Valpolicella,Red Wine,Ruby red.,,Italy,Veneto,,Amarone della Valpolicella,2022,Roccolo Grassi,Corvina,Full,High,High,"[""fruit"",""spice"",""herbal"",""earth""]",Beef|Lamb|Hard Cheese|Barbecue,0.83,"Roccolo Grassi Amarone is a wine of great structure and softness. Its aim is to feature great balance, finesse and complexity. Here tannins are very sweet but appreciable with good length and depth.",,3489,validated,3
WRW4268DJ,WRW4268,"Domaine Thibault Liger-Belair  Hautes-Cotes De Nuits ""La Roche""",Red Wine,Ruby red,,France,,,,2022,Domaine Thibault Liger-Belair,,Medium,High,Low,"[""earth"",""floral"",""mineral""]",Beef|Pork|Soft Cheese|Hard Cheese,0.778,"This soil, which contains a good proportion of limestone, offers wines with a nice freshness. These wines do not require lengthy ageing as the altitude does not necessarily bring great density, but rather aromas of fresh fruits and flowers.",,2479,validated,3
WRW4272FC,WRW4272,Castello Di Ama  San Lorenzo Chianti Classico Gran Selezione DOCG,Red Wine,Dark ruby red with crimson hues,,Italy,Tuscany,,Chianti Classico,2022,Castello Di Ama,Sangiovese,Full,High,High,"[""floral""]",Beef|Lamb|Cured Meat|Soft Cheese|Pasta,0.668,"<p><strong>97 points James Suckling - </strong>""Perfumed and beautiful with flowers, cherries and raspberries. Forest fruits, too. Full-bodied with extremely fine tannins that run the length of the wine and are wonderfully integrated, spreading across the palate. Lasts for minutes. Better after 2025, but already fantastic.""</p>
<p> </p>",,3579,validated,3
WRW4279AD,WRW4279,De Bortoli  DB Family Selection Merlot,Red Wine,Crimson red with garnet hues,Merlot,Australia,South Eastern Australia,,,2023,De Bortoli,Merlot,Full,Medium,High,"[""fruit"",""oak""]",Beef|Lamb|Cured Meat|Pasta,0.843,"<p>Crimson red with garnet hues with an bouquet of Red Plum, raspberry with background chocolate oak.The palate provides Ripe plum and cherries flavours with lingering chocolate oak and sophisticated, rounding tannins.</p>",,599,validated,3
WRW4285AD,WRW4285,De Bortoli  Woodfired Shiraz,Red Wine,Intense deep red with purple edge.,Syrah,Australia,Heathcote,,,2023,De Bortoli,Syrah,Full,Medium,High,"[""fruit"",""spice"",""herbal""]",Beef|Lamb|Spicy Food,0.847,"Bold, texturally mouth filling red wine that is plump, fruit driven and balanced. Intense deep red with purple edge. Plump, dark fruits, plums, spice and dried herb. Rich, mouth filling, balanced tannin, cured meats, liquorice, authentically Heathcote.",,899,validated,3
WRW4299BU,WRW4299,St. Hugo  Coonawarra Cabernet Sauvignon (750 ml),Red Wine,Deep purple with a hint of ruby,Cabernet Sauvignon,Australia,Coonawarra,,Coonawarra,Current vintage,St. Hugo,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""herbal"",""oak""]",Beef|Cured Meat|Barbecue,0.892,"St. Hugo Coonawarra Cabernet Sauvignon is the flagship red from one of South Australia's most storied producers, delivering classic cool-climate blackcurrant and eucalyptus mint on a silky, full-bodied palate framed by toasty oak and refined, long-lasting tannins.",750 ml,1599,validated,3
WRW4306BU,WRW4306,"Brancott Estate  Letter Series ""T"" Pinot Noir (750 ml)",Red Wine,Deep purple ruby,Pinot Noir,New Zealand,Marlborough,,,2023,Brancott Estate,Pinot Noir,Light,Medium,Low,"[""fruit""]",Chicken|Soft Cheese|Fish,0.882,"<p>Named in honour of iconic vineyards, Letter Series wines are hand-crafted from grapes of the highest quality.</p>
<p>Wine Score : 92 Points, Jamie Goode - WineAnonak.com (Mar-18)</p>
<p>Award : BLUE GOLD, Sydney International Wine Competition 2018</p>",,1465,validated,3
WRW4308BS,WRW4308,Marchesi Di Barolo  Barbera d'Asti Rure DOCG,Red Wine,"Lively, bright, deep ruby-red.",Barbera,Italy,Piedmont,,Barolo,2022,Marchesi di Barolo,Barbera,Full,High,Low,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Cured Meat|Hard Cheese|Pasta,0.876,"The color is a lively, bright, deep ruby-red. As it ages it will acquire garnet reflections. The nose is fresh and fruity, reminiscent of blackberry and red fruit jam, and it has spicy scents of vanilla and toasted hazelnut. Its taste is full-bodied and robust, with a slight touch of tartness. The woody characteristic is evident, however, it blends nicely with the other traits. A great pairing with savory first courses and white or red meats. It is also an ideal companion for cheese plates and cured meats.",,1089,validated,3
WRW4309AD,WRW4309,Barton&Guestier  Bordeaux Rouge,Red Wine,Intense and brillant red colour.,,France,Bordeaux,,,2022,Barton&Guestier,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb|Cured Meat,0.847,"<p>Intense and brillant red colour. Expressive nose of small black fruits (blackberry, blueberry) with delicate roasted notes (cocoa). Fruit driven on the palate, supported by present and well-integrated tannins. A long and spicy aftertaste.</p>",,849,validated,3
WRW4313AC,WRW4313,G7  Gran Reserva Carmenere,Red Wine,Deep ruby red color with violet hints.,Carménère,Chile,Central Valley,,,2023,,Carmenère,Medium,Medium,Medium,"[""fruit"",""spice"",""oak"",""floral""]",Beef|Spicy Food|Pasta,0.847,"Deep ruby red color with violet hints. Intense aromas of cherries and black plums supported by mild toasted and smorky notes. Its velvety tannins and sweet and developed, while its black fruits notes are married with black bitter chocolate and pepper. Unforgettable.",,799,validated,3
WRW4314AC,WRW4314,G7  Reserva Cabernet Sauvignon,Red Wine,Intense red cherry color.,Cabernet Sauvignon,Chile,Central Valley,,,2023,,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Cured Meat|Barbecue,0.847,"Intense red cherry color. Aromas of red fruits with vanilla and coffee notes. In the palate, it has a firm structure, with flavors of blackberries and cassis mixed with delicate toasted notes of its barrel aging. Long and fruity aftertaste.",,689,validated,3
WRW4315AC,WRW4315,G7  Reserva Carmenere,Red Wine,Deep red with violet tints.,Carménère,Chile,Central Valley,,,2023,,Carmenère,Medium,Medium,Medium,"[""fruit"",""spice"",""oak"",""floral""]",Beef|Spicy Food|Pasta,0.847,"Deep red with violet tints. Intense aromas of cherries and black plums accompanied with smoky and spicy notes. Flavors of black fruit, black pepper and bitter chocolate. It is soft and persistent on the palate with delicate and ripe tannins.",,689,validated,3
WRW4374AA,WRW4374,Eugenio Collavini  Merlot Di Casa IGT,Red Wine,A garnet-tinged ruby red,Merlot,Italy,Friuli,,,2022,Eugenio Collavini,Merlot,Full,Medium,High,"[""herbal""]",Beef|Lamb|Pork|Cured Meat|Pasta,0.887,"Merlot di Casa is a garnet-tinged ruby red, proffering youthfully alcoholic, faintly herbaceous aromatics redolent of raspberries and briary fruit. The dry, soft-textured palate is all complexity, with tannins well tucked in and long-lingering aromatics. An excellent match for roast, fried or stewed white meats, especially rabbit, poultry, veal and pork.",,1055,validated,3
WRW4390FC,WRW4390,Elena Walch  Pinot Nero Alto Adige D.O.C.,Red Wine,,Pinot Noir,Italy,Alto Adige,,Alto Adige,2022,Elena Walch,,,,,"Raspberry, Mushroom, Mineral, Cherry, Violet, Earthy, Rose","Pasta, Pizza, Roasted Chicken, Pork, Medium Cheese",0.758,"Elena Walch's Pinot Nero is an Alpine expression of Burgundy's great grape — delicate, silky, and perfumed, light-bodied with fresh cherry, violet, and earthy spice, showing the precision and elegance that Alto Adige's mountain terroir delivers.",,1579,validated,3
WRW4400AA,WRW4400,Ca’Dei Frati  Ronchedone Vino Rosso,Red Wine,Ruby red,"Marzemino, Sangiovese, Cabernet Sauvignon",Italy,Lombardy,,,Current vintage,Ca Dei Frati,,Medium,Medium,Medium,"[""fruit"",""herbal"",""earth""]",Beef|Lamb,0.882,"It has a rich, fruity nose with a hint of red fruit, macerated blackcurrants, kirsch, aromatic herbs and jam. On the palate it is powerful and incisive, clean and savoury, with a good degree of acidity, respecting the characteristics of the soil that produces it.",750 ml,1410,validated,3
WRW4530AB,WRW4530,Cono Sur  20 Barrels Cabernet Sauvignon,Red Wine,Ruby red color.,Cabernet Sauvignon 100%,Chile,Maipo Valley,,,2019,Cono Sur,Cabernet Sauvignon,Full,Medium,High,"[""fruit"",""earth"",""oak""]",Beef|Lamb|Cured Meat|Hard Cheese,0.892,"Cono Sur's 20 Barrels Cabernet Sauvignon from Maipo Valley delivers concentrated aromas of plum, cassis, and blueberry layered with mocha and smoke — a full-bodied, intensely structured Chilean Cab with an elegant, persistent finish.",750 ml,1700,validated,3
WRW4553BS,WRW4553,Masseria Li Veli  Passamante Negroamaro IGT,Red Wine,Dense ruby red with a purplish rim,,Italy,,,,2022,Masseria Li Veli,Negroamaro,Medium,Medium,Medium,"[""fruit""]",Beef|Cured Meat|Soft Cheese|Pasta,0.819,"Sour cherry and red fruits aromas, with light spicy note. The wine taste elegant, smooth with soft tannins and well balanced with good acidity for a persistant aftertaste.",,995,validated,3
WRW4581FC,WRW4581,Chateau Rauzan-Ségla  Margaux,Red Wine,,,France,Bordeaux,,Margaux,2022,Chateau Rauzan-Ségla,"Cabernet Sauvignon, Merlot",,,,"Dark Chocolate, Chocolate, Graphite, Cassis, Violet, Gravel, Cedar, Rose, Oak","Red Meat, Grilled Steak, Lamb, Hard Cheese, BBQ",0.818,"Château Rauzan-Ségla is a Margaux Second Growth of great renown — a classically structured Left Bank Bordeaux with cassis, violet, cedar, and the silky, perfumed elegance that defines Margaux at its finest.",,7729,validated,3
WRW4620AB,WRW4620,"Henschke  Keyneton Euphonium, Barossa Valley",Red Wine,Very deep crimson in colour.,Shiraz | 23% Cabernet Sauvignon | 9% Cabernet Franc | 3% Merlot,Australia,Barossa,,,2019,Henschke,"Syrah, Cabernet Sauvignon, Cabernet Franc, Merlot",Full,Medium,Medium,"[""fruit"",""spice"",""oak"",""floral""]",Beef|Lamb,0.88,"A benchmark Barossa blend from Henschke, the 2019 Keyneton Euphonium layers ripe blackberry, cassis and violet aromatics over a plush, concentrated palate of dark plum and blackcurrant, carried by fine-grained tannins and bright, balanced acidity to a long, elegant finish.",750 ml,2600,validated,3
WRW4622AB,WRW4622,Rockford  Basket Press Shiraz,Red Wine,Dark purple red colour.,Shiraz 100%,Australia,Barossa Valley,,,2018,Rockford,Syrah,Full,Medium,High,"[""earth""]",Beef|Lamb|Spicy Food,0.88,"Rockford Basket Press Shiraz is a benchmark of traditional Barossa Valley winemaking — deeply coloured, earthy, and soulful, crafted using nineteenth-century equipment and aged two years in seasoned American and French hogsheads for extraordinary depth and character.",750 ml,3900,validated,3
WRW4650DW,WRW4650,Bodega Volcanes de Chile  Tectonia Pinot Noir,Red Wine,Cherry-red of medium intensity.,Pinot Noir 100%,Chile,Maule Valley,,,Current Vintage,Bodega Volcanes de Chile,Pinot Noir,Medium,High,Low,"[""fruit""]",Beef|Lamb|Soft Cheese,0.882,"Chunky aromas of tomato, saucy berry fruits, asphalt and tire rubber are somewhat harsh. Flat and lazy in feel, this chunky, full-bodied number from Bío Bío tastes of baked cherry and plum fruit. A finish with low acidity and not much kick is the ending.",750 ml,1300,validated,3
WRW4651DW,WRW4651,Bodega Volcanes de Chile  Tectonia Grenache-Petite Syrah Mourvedre,Red Wine,Red violet.,Syrah,Chile,Maipo Valley,,,2023,Bodega Volcanes de Chile,"Grenache, Petite Sirah, Syrah, Mourvèdre",Full,High,High,"[""earth"",""oak""]",Beef|Lamb|Hard Cheese,0.675,"<p>This Mediterranean blend of Grenache, Petite Sirah and Mourvedre, heavily influenced by Chilean winemaking, demonstrates Bodega Volcanes de Chile’s efforts to rescue the inherent value of the volcanic soils of the Rapel, Maipo and Maule valleys and to bring to light the characteristics and development of these new varieties in these areas. The vineyards are located in emblematic terroirs composed of volcanic, igneous and intrusive rocks that have been formed by volcanic activity during geological periods over millions of years through to the present day. Aged in French oak barrels for 12 months (20% New).</p>",,1279,validated,3
WRW4654AB,WRW4654,Chateau Barreyres  AOC Haut-Medoc Cru Bourgeois,Red Wine,A very pleasing deep crimson colour.,Merlot 51% Cabernet Sauvignon 49%,France,Bordeaux,Médoc,,Current vintage,Chateau Barreyres,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Lamb|Cured Meat,0.714,"An intense, almost glassy darkness immerses the taster in a moment of reflection. The nose, with its deep fruit aromas, imposes its will through force of persuasion. Smooth aromas of peony, vanilla and Autumn spices are balanced by notes of redcurrant. On the palette, this Haut-Médoc Cru Bourgeois is at once powerful, silky and lively. The finish is long and balanced, with pleasant oak offering notes of tobacco and promising remarkable aging potential.",750 ml,1400,validated,3
WRW4668DD,WRW4668,Viu Manent  Vibo Vinedo Centenario,Red Wine,Intense ruby red with a mahogany red hue.,,Chile,Colchagua,,,2022,Viu Manent,Cabernet Sauvignon,Full,Medium,Medium,"[""spice""]",Beef|Cured Meat|Barbecue,0.635,"<h3><strong>Tasting Notes</strong></h3>
<p>Intense ruby red with a mahogany red hue. The nose presents tremendous fruity intensity and freshness with aromas that recall red fruits such as cherries, wild berries, and light notes of spices that lend complexity. The palate is very well balanced with good evolution, marked by its verticality and elegance. Very persistent with a lush, intense finish.</p>",,1065,validated,3
WRW4671AA,WRW4671,Terre del Vulcano  Lava Taurasi DOC,Red Wine,Ruby red,,Italy,Campania,,Taurasi,2022,Terre del Vulcano,Aglianico,full,low,low,"[""spice"",""earth""]","Red Meat, Grilled Steak, Lamb, Hard Cheese, BBQ",0.83,"Aglianico grapes find perfect volcanic soil conditions around the village of Taurasi near Avellino and produce arguably the best high quality wine of Italy's south. This is a well-crafted, athletic, dense and concentrated wine with deep, dark fruit layered with cinnamon and allspice and firm, yet fine tannins which lend this wine muscle and breeding. It has matured beautifully and is ready to drink.",,2075,validated,3
